lm_prompt,task_inputs,references,lm_output_original,exact_match_original,lm_output_finetuned,exact_match_finetuned
"正しい答えは何でしょう？

0.「その内」
1.「タオル」
2.「内開き」
3.「国内」
4.「ハンカチ」
問題：決まった範囲を別名で？
回答：「その内」

0.「冷凍室」
1.「司法」
2.「料理法」
3.「ハムサンド」
4.「泳法」
問題：食料の調理のための手法とは？
回答：「料理法」

0.「ドライバー」
1.「パター」
2.「アイアン」
3.「チタン」
4.「ポット」
問題：ゴルフクラブでカップに入れるときに使用するのは？
回答：「","{'q_id': 9946, 'question': 'ゴルフクラブでカップに入れるときに使用するのは？', 'choice0': 'ドライバー', 'choice1': 'パター', 'choice2': 'アイアン', 'choice3': 'チタン', 'choice4': 'ポット', 'label': 1}",['パター'],ゴルフクラブ,False,ドライバー,False
"正しい答えは何でしょう？

0.「ナイトスクープ」
1.「パイプオルガン」
2.「ハイキング」
3.「ヒト」
4.「修道女」
問題：動物ではなく、日本足で歩く哺乳類は何？
回答：「ヒト」

0.「お米」
1.「金属」
2.「プラスチック」
3.「人生」
4.「眼鏡」
問題：日本人の主食は何？
回答：「お米」

0.「ベンチ」
1.「店舗」
2.「レストラン」
3.「公園」
4.「ホテル」
問題：ご飯食べたりする場所は？
回答：「","{'q_id': 9947, 'question': 'ご飯食べたりする場所は？', 'choice0': 'ベンチ', 'choice1': '店舗', 'choice2': 'レストラン', 'choice3': '公園', 'choice4': 'ホテル', 'label': 2}",['レストラン'],レストラン,True,レストラン,True
"正しい答えは何でしょう？

0.「つり革」
1.「ゴミ」
2.「土」
3.「星」
4.「フロア」
問題：それぞれの階層にある空間をあらわす言葉は？
回答：「フロア」

0.「印」
1.「回数券」
2.「お金」
3.「アーミーナイフ」
4.「印紙」
問題：手数料を徴収のために政府が発行する証票をなんと言う？
回答：「印紙」

0.「汚染」
1.「煙」
2.「雨」
3.「ガス」
4.「蒸気」
問題：英語でスチームはなんていう？
回答：「","{'q_id': 9948, 'question': '英語でスチームはなんていう？', 'choice0': '汚染', 'choice1': '煙', 'choice2': '雨', 'choice3': 'ガス', 'choice4': '蒸気', 'label': 4}",['蒸気'],ガス,False,煙,False
"正しい答えは何でしょう？

0.「ボールペン」
1.「読書灯」
2.「マジック」
3.「筆」
4.「キーボード」
問題：パソコンで文字入力のために使う道具は？
回答：「キーボード」

0.「生徒」
1.「ノート」
2.「ふせん」
3.「民衆」
4.「ジャーナリスト」
問題：事実を知らせるのは？
回答：「ジャーナリスト」

0.「テューバ」
1.「豆腐」
2.「ラッパ」
3.「音楽家たち」
4.「大豆」
問題：作曲家・指揮者・声楽家・器楽奏者などの人々は何という？
回答：「","{'q_id': 9949, 'question': '作曲家・指揮者・声楽家・器楽奏者などの人々は何という？', 'choice0': 'テューバ', 'choice1': '豆腐', 'choice2': 'ラッパ', 'choice3': '音楽家たち', 'choice4': '大豆', 'label': 3}",['音楽家たち'],音楽家たち,True,音楽家,False
"正しい答えは何でしょう？

0.「懇ろ」
1.「イヌ」
2.「ネコ」
3.「羽」
4.「刈り根」
問題：親切で丁寧な様をなんと言う？
回答：「懇ろ」

0.「ボード」
1.「血」
2.「脂」
3.「紙」
4.「えんぴつ」
問題：共通一次テストの筆記用具は？
回答：「えんぴつ」

0.「売春婦」
1.「掃除機」
2.「浴室」
3.「エアコン」
4.「テレビ」
問題：ブラウン管や液晶、プラズマなどの家電は？
回答：「","{'q_id': 9950, 'question': 'ブラウン管や液晶、プラズマなどの家電は？', 'choice0': '売春婦', 'choice1': '掃除機', 'choice2': '浴室', 'choice3': 'エアコン', 'choice4': 'テレビ', 'label': 4}",['テレビ'],テレビ,True,テレビ,True
"正しい答えは何でしょう？

0.「親指」
1.「デザート」
2.「スライス」
3.「爪」
4.「粉」
問題：一番小さいものは？
回答：「粉」

0.「足の裏」
1.「爪」
2.「つま先」
3.「土踏まず」
4.「かかと」
問題：足に付いている、指がついていふ場所のことを何という?
回答：「つま先」

0.「奥まる」
1.「通常技」
2.「パンチ」
3.「奥さん」
4.「奥義」
問題：究極なのは？
回答：「","{'q_id': 9951, 'question': '究極なのは？', 'choice0': '奥まる', 'choice1': '通常技', 'choice2': 'パンチ', 'choice3': '奥さん', 'choice4': '奥義', 'label': 4}",['奥義'],奥義,True,奥さん,False
"正しい答えは何でしょう？

0.「アイス」
1.「角氷」
2.「ビール」
3.「シロップ」
4.「ジュース」
問題：アルコールは？
回答：「ビール」

0.「大火事」
1.「太平洋」
2.「大海原」
3.「川」
4.「大様」
問題：広々とした海のことを何という？
回答：「大海原」

0.「マット」
1.「コウモリ傘」
2.「杖」
3.「マント」
4.「鋏」
問題：主に床に敷いて使用するものは？？
回答：「","{'q_id': 9952, 'question': '主に床に敷いて使用するものは？？', 'choice0': 'マット', 'choice1': 'コウモリ傘', 'choice2': '杖', 'choice3': 'マント', 'choice4': '鋏', 'label': 0}",['マット'],マット,True,マット,True
"正しい答えは何でしょう？

0.「本」
1.「カチューシャ」
2.「浴衣」
3.「水飴」
4.「提灯」
問題：祭りの屋台で売っている食べ物は？
回答：「水飴」

0.「実験」
1.「学習」
2.「解く」
3.「おもしろい経験」
4.「行動する」
問題：学び習うことは？
回答：「学習」

0.「狩猟」
1.「倒す」
2.「掴む」
3.「暴行」
4.「突進」
問題：乱暴な行為をすることを何という？
回答：「","{'q_id': 9953, 'question': '乱暴な行為をすることを何という？', 'choice0': '狩猟', 'choice1': '倒す', 'choice2': '掴む', 'choice3': '暴行', 'choice4': '突進', 'label': 3}",['暴行'],暴行,True,暴行,True
"正しい答えは何でしょう？

0.「都市」
1.「港」
2.「空港」
3.「横浜港」
4.「街」
問題：船に乗り降りする場所は？
回答：「港」

0.「力点」
1.「支点」
2.「乞食」
3.「踊り子」
4.「分岐点」
問題：進む方向が変わる場所を何という？
回答：「分岐点」

0.「植木」
1.「生き物」
2.「サメ」
3.「宇宙空間」
4.「虫」
問題：庭で育てるものは？
回答：「","{'q_id': 9954, 'question': '庭で育てるものは？', 'choice0': '植木', 'choice1': '生き物', 'choice2': 'サメ', 'choice3': '宇宙空間', 'choice4': '虫', 'label': 0}",['植木'],生き物,False,植木,True
"正しい答えは何でしょう？

0.「金陵」
1.「ナンキン」
2.「北京」
3.「西安」
4.「常州」
問題：中国南京市の別名は？
回答：「金陵」

0.「道路」
1.「都市機能」
2.「街」
3.「公園」
4.「コンクリートジャングル」
問題：ビルに囲まれた都会のことを密林に例えて何と呼ぶ？
回答：「コンクリートジャングル」

0.「総合大学」
1.「プール」
2.「物置」
3.「公園」
4.「学習机」
問題：勉強しにいくとこは?
回答：「","{'q_id': 9955, 'question': '勉強しにいくとこは?', 'choice0': '総合大学', 'choice1': 'プール', 'choice2': '物置', 'choice3': '公園', 'choice4': '学習机', 'label': 0}",['総合大学'],学習機,False,学習機,False
"正しい答えは何でしょう？

0.「掛け軸」
1.「目覚まし時計」
2.「本」
3.「パジャマ」
4.「短冊」
問題：棚から取って読むのは？
回答：「本」

0.「サロン」
1.「チェア」
2.「ドア」
3.「騎士」
4.「入り口」
問題：応接室を英語で言うと？
回答：「サロン」

0.「サクセス」
1.「休憩室」
2.「ドーナツ」
3.「クッキー」
4.「盛況」
問題：成功することをなんという？
回答：「","{'q_id': 9956, 'question': '成功することをなんという？', 'choice0': 'サクセス', 'choice1': '休憩室', 'choice2': 'ドーナツ', 'choice3': 'クッキー', 'choice4': '盛況', 'label': 0}",['サクセス'],サクセス,True,サクセス,True
"正しい答えは何でしょう？

0.「光学機械」
1.「ハサミ」
2.「メガネ」
3.「顕微鏡」
4.「望遠鏡」
問題：理科の実験なので使うものは？
回答：「顕微鏡」

0.「カード」
1.「茶碗」
2.「皿」
3.「定期券」
4.「コップ」
問題：水分を飲む為の容器は？
回答：「コップ」

0.「家庭」
1.「お家」
2.「ホテル」
3.「宿」
4.「アパート」
問題：家の丁寧な言い方は？
回答：「","{'q_id': 9957, 'question': '家の丁寧な言い方は？', 'choice0': '家庭', 'choice1': 'お家', 'choice2': 'ホテル', 'choice3': '宿', 'choice4': 'アパート', 'label': 1}",['お家'],お家,True,家族,False
"正しい答えは何でしょう？

0.「花屋」
1.「運動場」
2.「喫茶店」
3.「酒屋」
4.「通り」
問題：お酒を主に取り扱う場所は？
回答：「酒屋」

0.「変電」
1.「コンセント」
2.「電源」
3.「変圧器」
4.「広告」
問題：電気を変えるものは？
回答：「変電」

0.「生き物」
1.「植物」
2.「土中」
3.「バスルーム」
4.「人類」
問題：人間や動物など呼吸をするものたちのことを何という？
回答：「","{'q_id': 9958, 'question': '人間や動物など呼吸をするものたちのことを何という？', 'choice0': '生き物', 'choice1': '植物', 'choice2': '土中', 'choice3': 'バスルーム', 'choice4': '人類', 'label': 0}",['生き物'],呼吸,False,生き物,True
"正しい答えは何でしょう？

0.「加州」
1.「ハンカチ」
2.「ネブラスカ州」
3.「戸外」
4.「タオル」
問題：アメリカにある行政区は？
回答：「ネブラスカ州」

0.「人間」
1.「ねこ」
2.「赤ん坊」
3.「ロボット」
4.「AI」
問題：ペットを飼っているのは？
回答：「人間」

0.「フードテーマパーク」
1.「スライス」
2.「ヒュラン」
3.「シーフード」
4.「ベビーフード」
問題：乳幼児が食べるものの名称は？
回答：「","{'q_id': 9959, 'question': '乳幼児が食べるものの名称は？', 'choice0': 'フードテーマパーク', 'choice1': 'スライス', 'choice2': 'ヒュラン', 'choice3': 'シーフード', 'choice4': 'ベビーフード', 'label': 4}",['ベビーフード'],ヒュラン,False,ベビーフード,True
"正しい答えは何でしょう？

0.「公園」
1.「屋根」
2.「庭園」
3.「軒下」
4.「縁側」
問題：建物の上部を覆う構造物を何という？
回答：「屋根」

0.「シスコ」
1.「卓」
2.「飾り棚」
3.「ランデブー」
4.「たんす」
問題：友人の家にピストルがあった。しかし使ってないとわかった。どこに置いてあったから？
回答：「飾り棚」

0.「豆腐」
1.「大豆」
2.「紅海」
3.「イスラム」
4.「ペルー」
問題：アフリカ大陸とアラビア半島との間の細長い湾を何という？
回答：「","{'q_id': 9960, 'question': 'アフリカ大陸とアラビア半島との間の細長い湾を何という？', 'choice0': '豆腐', 'choice1': '大豆', 'choice2': '紅海', 'choice3': 'イスラム', 'choice4': 'ペルー', 'label': 2}",['紅海'],イスラム海,False,イスラム,False
"正しい答えは何でしょう？

0.「貧乏」
1.「お金持ちになる」
2.「免許取得」
3.「受験」
4.「知識」
問題：おかねをたくさんかせぐ人がなるものは？
回答：「お金持ちになる」

0.「像」
1.「時間」
2.「ヒト」
3.「カウンター」
4.「無駄」
問題：経営資源とは、モノ、カネと何？
回答：「ヒト」

0.「天体写真」
1.「写真嫌い」
2.「はさみ」
3.「写真入り」
4.「箸」
問題：空を撮影したものは？
回答：「","{'q_id': 9961, 'question': '空を撮影したものは？', 'choice0': '天体写真', 'choice1': '写真嫌い', 'choice2': 'はさみ', 'choice3': '写真入り', 'choice4': '箸', 'label': 0}",['天体写真'],写真嫌い,False,写真入り,False
"正しい答えは何でしょう？

0.「種」
1.「ビオラ」
2.「電子決済」
3.「現金」
4.「水やり」
問題：ガーデニングで最も重要な作業といえば？
回答：「水やり」

0.「麗しい」
1.「綺麗」
2.「貧しい」
3.「騒がしい」
4.「逞しい」
問題：体ががっしりしていて、力強い様子のことは？
回答：「逞しい」

0.「鼻歌」
1.「唱歌集」
2.「オペラ」
3.「コンサート」
4.「吹き替え」
問題：歌手が行うリサイタルは?
回答：「","{'q_id': 9962, 'question': '歌手が行うリサイタルは?', 'choice0': '鼻歌', 'choice1': '唱歌集', 'choice2': 'オペラ', 'choice3': 'コンサート', 'choice4': '吹き替え', 'label': 3}",['コンサート'],吹き替え,False,吹き替え,False
"正しい答えは何でしょう？

0.「羽根つき」
1.「海水浴」
2.「買い物」
3.「花見」
4.「ハワイ」
問題：夏休みにするのは？
回答：「海水浴」

0.「袖」
1.「襟」
2.「ジッパー」
3.「裾」
4.「ボタン」
問題：服にあり、筒状で腕を通す部分は？
回答：「袖」

0.「浴槽」
1.「洗面所」
2.「バスルーム」
3.「ごぼう」
4.「アルパカ」
問題：顔を洗うのは？
回答：「","{'q_id': 9963, 'question': '顔を洗うのは？', 'choice0': '浴槽', 'choice1': '洗面所', 'choice2': 'バスルーム', 'choice3': 'ごぼう', 'choice4': 'アルパカ', 'label': 1}",['洗面所'],洗面所,True,浴槽,False
"正しい答えは何でしょう？

0.「植物」
1.「せせらぎ」
2.「滝」
3.「土地」
4.「急流」
問題：小川で水が流れることの表現はどれ？
回答：「せせらぎ」

0.「鉄道」
1.「カフェ」
2.「タンス」
3.「風呂敷」
4.「ドア」
問題：部屋に入るときに開けるものは？
回答：「ドア」

0.「経済」
1.「富」
2.「ご飯」
3.「成長」
4.「髪の毛」
問題：人が求めるのは名声と何？
回答：「","{'q_id': 9964, 'question': '人が求めるのは名声と何？', 'choice0': '経済', 'choice1': '富', 'choice2': 'ご飯', 'choice3': '成長', 'choice4': '髪の毛', 'label': 1}",['富'],富,True,富、成長、髪の毛,False
"正しい答えは何でしょう？

0.「尊厳」
1.「尊敬」
2.「感謝」
3.「謙譲」
4.「尊重する」
問題：相手をうやまうことを何と言うか？
回答：「尊敬」

0.「眼」
1.「眼球」
2.「視神経」
3.「リモコン」
4.「足」
問題：丸いものは？
回答：「眼球」

0.「箱」
1.「机」
2.「フォルダ」
3.「引き出し」
4.「教室」
問題：物を出し入れするものの名称は?
回答：「","{'q_id': 9965, 'question': '物を出し入れするものの名称は?', 'choice0': '箱', 'choice1': '机', 'choice2': 'フォルダ', 'choice3': '引き出し', 'choice4': '教室', 'label': 3}",['引き出し'],引き出し,True,引き出し,True
"正しい答えは何でしょう？

0.「小道」
1.「ダウンタウン」
2.「袋小路」
3.「歯医者」
4.「広小路」
問題：大通りから外れた細い通りの事を何という？
回答：「小道」

0.「歌手」
1.「マイクスタンド」
2.「指揮棒」
3.「竹輪」
4.「落語家」
問題：歌う時の棒は？
回答：「マイクスタンド」

0.「小指」
1.「つめ」
2.「踵」
3.「指紋」
4.「踝」
問題：タンスにぶつけて痛いとよく言われる足の部分は？
回答：「","{'q_id': 9966, 'question': 'タンスにぶつけて痛いとよく言われる足の部分は？', 'choice0': '小指', 'choice1': 'つめ', 'choice2': '踵', 'choice3': '指紋', 'choice4': '踝', 'label': 0}",['小指'],踝,False,踝,False
"正しい答えは何でしょう？

0.「屋根」
1.「電池」
2.「モーター」
3.「排気ガス」
4.「ガソリン」
問題：電気的なエネルギーを機械的なエネルギーに変換する装置はどれ？
回答：「モーター」

0.「痛感させる」
1.「倒れる」
2.「別れを告げる」
3.「静止する」
4.「遊ぶ」
問題：子供が主にすることは？
回答：「遊ぶ」

0.「シネマ」
1.「八百屋」
2.「モール」
3.「ホール」
4.「宝石店」
問題：ダイヤの指輪を買えるところはどこ？
回答：「","{'q_id': 9967, 'question': 'ダイヤの指輪を買えるところはどこ？', 'choice0': 'シネマ', 'choice1': '八百屋', 'choice2': 'モール', 'choice3': 'ホール', 'choice4': '宝石店', 'label': 4}",['宝石店'],八百屋,False,宝石店,True
"正しい答えは何でしょう？

0.「湯船」
1.「文化祭」
2.「お祝い」
3.「牛乳」
4.「体育祭」
問題：めでたい行事は？
回答：「お祝い」

0.「考える」
1.「船に乗る」
2.「踊る」
3.「泣く」
4.「座禅を組む」
問題：嬉しい時や色々な儀式で体や心を使って行う事を何と言う？
回答：「踊る」

0.「怒り」
1.「悲しみ」
2.「軽蔑」
3.「優越感」
4.「恥ずかしい」
問題：人に勝っている気持ちは？
回答：「","{'q_id': 9968, 'question': '人に勝っている気持ちは？', 'choice0': '怒り', 'choice1': '悲しみ', 'choice2': '軽蔑', 'choice3': '優越感', 'choice4': '恥ずかしい', 'label': 3}",['優越感'],優越感,True,怒り,False
"正しい答えは何でしょう？

0.「大火事」
1.「太平洋」
2.「大海原」
3.「川」
4.「大様」
問題：広々とした海のことを何という？
回答：「大海原」

0.「会員」
1.「リスニング」
2.「メンバー」
3.「心」
4.「友人」
問題：仲良しの人のことを何と言うか？
回答：「友人」

0.「地下街」
1.「マンション」
2.「図書館」
3.「地下鉄」
4.「ビル」
問題：人が住むための高層階の建物は？
回答：「","{'q_id': 9969, 'question': '人が住むための高層階の建物は？', 'choice0': '地下街', 'choice1': 'マンション', 'choice2': '図書館', 'choice3': '地下鉄', 'choice4': 'ビル', 'label': 1}",['マンション'],マンション,True,マンション,True
"正しい答えは何でしょう？

0.「火を消す」
1.「火」
2.「水を流す」
3.「火を点ける」
4.「ライター」
問題：Light a fire、この例文での動詞'Light'の意味は？
回答：「火を点ける」

0.「銀行」
1.「裁判所」
2.「国会議事堂」
3.「スポーツイベント」
4.「警察署」
問題：資金の貸借、預金、為替取引などが行われる金融機関は？
回答：「銀行」

0.「祖母」
1.「息子」
2.「右房」
3.「祖父」
4.「炎症」
問題：親の父親は？
回答：「","{'q_id': 9970, 'question': '親の父親は？', 'choice0': '祖母', 'choice1': '息子', 'choice2': '右房', 'choice3': '祖父', 'choice4': '炎症', 'label': 3}",['祖父'],祖父,True,父親,False
"正しい答えは何でしょう？

0.「アントワープ」
1.「ローザンヌ」
2.「東北」
3.「日本」
4.「本州」
問題：秋田があるのは何地方？
回答：「東北」

0.「猫」
1.「家畜」
2.「原宿」
3.「牧草」
4.「島根県」
問題：動物たちの餌になるものは？
回答：「牧草」

0.「準備する」
1.「おしっこする」
2.「風」
3.「雨」
4.「ベッドに入る」
問題：生理現象なのは？
回答：「","{'q_id': 9971, 'question': '生理現象なのは？', 'choice0': '準備する', 'choice1': 'おしっこする', 'choice2': '風', 'choice3': '雨', 'choice4': 'ベッドに入る', 'label': 1}",['おしっこする'],おしっこする,True,睡眠,False
"正しい答えは何でしょう？

0.「海」
1.「山」
2.「遊園地」
3.「通り」
4.「観光地」
問題：旅先で訪れる所は？
回答：「観光地」

0.「椅子」
1.「クッション」
2.「ドーム」
3.「畳」
4.「野球」
問題：テーブルとセットと言えば？
回答：「椅子」

0.「座る」
1.「寝転ぶ」
2.「ジョギングする」
3.「足を片方ずつ前に出す」
4.「足を動かす」
問題：身体に一番負担がかかる作業は？
回答：「","{'q_id': 9972, 'question': '身体に一番負担がかかる作業は？', 'choice0': '座る', 'choice1': '寝転ぶ', 'choice2': 'ジョギングする', 'choice3': '足を片方ずつ前に出す', 'choice4': '足を動かす', 'label': 2}",['ジョギングする'],寝転ぶ,False,寝転ぶ,False
"正しい答えは何でしょう？

0.「ダイニング」
1.「ベッドルーム」
2.「ペルシャ」
3.「バスルーム」
4.「居間」
問題：洋風の寝室の名前は？
回答：「ベッドルーム」

0.「地獄」
1.「コテージ」
2.「監獄」
3.「田舎」
4.「脱獄」
問題：条件に該当する者を収容する施設は？
回答：「監獄」

0.「田舎」
1.「海面」
2.「雪山」
3.「森」
4.「藻塩」
問題：木が沢山生息しているところは？
回答：「","{'q_id': 9973, 'question': '木が沢山生息しているところは？', 'choice0': '田舎', 'choice1': '海面', 'choice2': '雪山', 'choice3': '森', 'choice4': '藻塩', 'label': 3}",['森'],森,True,森林,False
"正しい答えは何でしょう？

0.「どんぶり」
1.「食堂」
2.「レストラン」
3.「コップ」
4.「引き出し」
問題：物をしまう場所は？
回答：「引き出し」

0.「ミラノ」
1.「生徒」
2.「弟子」
3.「ローマ」
4.「指導者」
問題：教えるのは？
回答：「指導者」

0.「キップ」
1.「看板」
2.「自動」
3.「販売機」
4.「改札機」
問題：オムロンや東芝が作っている、入場時のチェックのために駅の入口などに設置されたものは何？
回答：「","{'q_id': 9974, 'question': 'オムロンや東芝が作っている、入場時のチェックのために駅の入口などに設置されたものは何？', 'choice0': 'キップ', 'choice1': '看板', 'choice2': '自動', 'choice3': '販売機', 'choice4': '改札機', 'label': 4}",['改札機'],改札機,True,自動,False
"正しい答えは何でしょう？

0.「蔵」
1.「辞書」
2.「倉庫」
3.「勉強」
4.「図書館」
問題：本がたくさんあるところは？
回答：「図書館」

0.「わかめ」
1.「海草」
2.「海底」
3.「兜蟹」
4.「水夫」
問題：海中の地殻やその上層の地面を指すのはどこ？
回答：「海底」

0.「中継放送」
1.「生中継」
2.「スーパー」
3.「コンテンツ」
4.「中継点」
問題：中継している場所は？
回答：「","{'q_id': 9975, 'question': '中継している場所は？', 'choice0': '中継放送', 'choice1': '生中継', 'choice2': 'スーパー', 'choice3': 'コンテンツ', 'choice4': '中継点', 'label': 4}",['中継点'],スーパー,False,中継点,True
"正しい答えは何でしょう？

0.「ポット」
1.「ふぐ」
2.「バター」
3.「タオル」
4.「手ぬぐい」
問題：保温するものは？
回答：「ポット」

0.「保健体育」
1.「体育祭」
2.「体育館」
3.「靴」
4.「ハサミ」
問題：運動を行う施設は？
回答：「体育館」

0.「カフス」
1.「袖口」
2.「議員バッチ」
3.「ネクタイピン」
4.「襟」
問題：ボタンのかわりにオシャレにするアイテムは？
回答：「","{'q_id': 9976, 'question': 'ボタンのかわりにオシャレにするアイテムは？', 'choice0': 'カフス', 'choice1': '袖口', 'choice2': '議員バッチ', 'choice3': 'ネクタイピン', 'choice4': '襟', 'label': 0}",['カフス'],襟,False,襟,False
"正しい答えは何でしょう？

0.「スイミングプール」
1.「美術館」
2.「レストラン」
3.「図書館」
4.「コンサートホール」
問題：食事が出来るのは？
回答：「レストラン」

0.「鍛錬」
1.「種族」
2.「野生」
3.「群れ」
4.「近郊」
問題：自然で育つことをなんという？
回答：「野生」

0.「緑のカーテン」
1.「兄」
2.「のに」
3.「スイカ」
4.「蓮」
問題：植物で涼しくするのは？
回答：「","{'q_id': 9977, 'question': '植物で涼しくするのは？', 'choice0': '緑のカーテン', 'choice1': '兄', 'choice2': 'のに', 'choice3': 'スイカ', 'choice4': '蓮', 'label': 0}",['緑のカーテン'],緑のカーテン,True,緑のカーテン,True
"正しい答えは何でしょう？

0.「腕」
1.「肝臓」
2.「腎臓」
3.「腹」
4.「神経」
問題：痛みを感じるのは？
回答：「神経」

0.「レジ」
1.「服」
2.「部屋」
3.「財布」
4.「銀行口座」
問題：持ち運びに適しているものは？
回答：「財布」

0.「資料」
1.「誤報」
2.「地形」
3.「データ」
4.「歴史」
問題：記事を書くために調べるものは？
回答：「","{'q_id': 9978, 'question': '記事を書くために調べるものは？', 'choice0': '資料', 'choice1': '誤報', 'choice2': '地形', 'choice3': 'データ', 'choice4': '歴史', 'label': 0}",['資料'],データ,False,データ,False
"正しい答えは何でしょう？

0.「草原」
1.「林」
2.「公園」
3.「森」
4.「原野」
問題：草が生い茂る場所をなんというか？
回答：「草原」

0.「猪名野」
1.「猪鍋」
2.「猪苗代」
3.「猪鹿蝶」
4.「猪豚」
問題：二種類の動物を交配してできた生き物は？
回答：「猪豚」

0.「水飴」
1.「イヌ」
2.「ブタ」
3.「花火」
4.「水風船」
問題：夜空を彩る夏の風物詩は？
回答：「","{'q_id': 9979, 'question': '夜空を彩る夏の風物詩は？', 'choice0': '水飴', 'choice1': 'イヌ', 'choice2': 'ブタ', 'choice3': '花火', 'choice4': '水風船', 'label': 3}",['花火'],花火,True,花火,True
"正しい答えは何でしょう？

0.「人を殺す」
1.「運動」
2.「旅行する」
3.「国境を越える」
4.「パスポート」
問題：観光などの目的で国内外を問わず移動することを何という？
回答：「旅行する」

0.「デスク」
1.「校舎」
2.「学校」
3.「市役所」
4.「消防署」
問題：教育を受ける機関は？
回答：「学校」

0.「中東」
1.「ヨーロッパ」
2.「アメリカ」
3.「棟」
4.「近東」
問題：アラビア半島は？
回答：「","{'q_id': 9980, 'question': 'アラビア半島は？', 'choice0': '中東', 'choice1': 'ヨーロッパ', 'choice2': 'アメリカ', 'choice3': '棟', 'choice4': '近東', 'label': 0}",['中東'],中東,True,中東,True
"正しい答えは何でしょう？

0.「黒酢」
1.「砂糖の衣」
2.「氷砂糖」
3.「粉砂糖」
4.「安山岩」
問題：ショ糖の大きな結晶をその外見から何と呼ぶ？
回答：「氷砂糖」

0.「東京タワー」
1.「国会議事堂」
2.「赤坂プリンスホテル」
3.「新宿御苑」
4.「スカイツリー」
問題：東京の新しい展望台は？
回答：「スカイツリー」

0.「深呼吸する」
1.「落ち込む」
2.「楽しむ」
3.「学習する」
4.「悲しむ」
問題：何かをして愉快な気もちになることを何という？
回答：「","{'q_id': 9981, 'question': '何かをして愉快な気もちになることを何という？', 'choice0': '深呼吸する', 'choice1': '落ち込む', 'choice2': '楽しむ', 'choice3': '学習する', 'choice4': '悲しむ', 'label': 2}",['楽しむ'],楽しむ,True,楽しむ,True
"正しい答えは何でしょう？

0.「図書館」
1.「保健室」
2.「図書室」
3.「体育館」
4.「書斎」
問題：この中で家にあるスペースは？
回答：「書斎」

0.「シップ」
1.「ディッシュ」
2.「棒状のタオル掛け」
3.「コップ」
4.「歯磨き粉」
問題：飲むために必要な物は？
回答：「コップ」

0.「農地」
1.「ストア」
2.「ブリッジ」
3.「電柱」
4.「公園」
問題：橋を英語で言うと？
回答：「","{'q_id': 9982, 'question': '橋を英語で言うと？', 'choice0': '農地', 'choice1': 'ストア', 'choice2': 'ブリッジ', 'choice3': '電柱', 'choice4': '公園', 'label': 2}",['ブリッジ'],bridge,False,ブリッジ,True
"正しい答えは何でしょう？

0.「人」
1.「チーム」
2.「ギア」
3.「月」
4.「ペダル」
問題：歯車を英語でなんという？
回答：「ギア」

0.「北極圏」
1.「コンテナ」
2.「渓流」
3.「熱帯」
4.「砂漠」
問題：南極圏の反対は？
回答：「北極圏」

0.「娘」
1.「ご飯」
2.「コミュニケーション」
3.「国語」
4.「ことば」
問題：生物の中で、唯一人間が使える、相手に伝える手段とは?
回答：「","{'q_id': 9983, 'question': '生物の中で、唯一人間が使える、相手に伝える手段とは?', 'choice0': '娘', 'choice1': 'ご飯', 'choice2': 'コミュニケーション', 'choice3': '国語', 'choice4': 'ことば', 'label': 4}",['ことば'],コミュニケーション,False,言語,False
"正しい答えは何でしょう？

0.「イグアナ」
1.「カメ」
2.「ヤモリ」
3.「とかげ」
4.「カメレオン」
問題：体色が変わるのと伸びる舌で有名な有鱗目の爬虫類を何と言うか？
回答：「カメレオン」

0.「麺類」
1.「シュウマイ」
2.「ポテト」
3.「餃子」
4.「点心」
問題：ラーメンや焼きそばやそうめんのジャンルは何？
回答：「麺類」

0.「ワニ」
1.「カエル」
2.「ダックスフンド」
3.「蛇」
4.「イタチ」
問題：体が細長く四肢が退化しているものは？
回答：「","{'q_id': 9984, 'question': '体が細長く四肢が退化しているものは？', 'choice0': 'ワニ', 'choice1': 'カエル', 'choice2': 'ダックスフンド', 'choice3': '蛇', 'choice4': 'イタチ', 'label': 3}",['蛇'],蛇,True,ワニ,False
"正しい答えは何でしょう？

0.「ネックレス」
1.「大和琴」
2.「和琴」
3.「時計」
4.「こと座」
問題：１等星のベガがある星座の名前は？
回答：「こと座」

0.「視聴」
1.「椅子」
2.「枕」
3.「読書」
4.「学習」
問題：図書館で借りてきたものはどのように使う？
回答：「読書」

0.「居間」
1.「底」
2.「地下道」
3.「板」
4.「スーパー」
問題：トンネルのような通路は？
回答：「","{'q_id': 9985, 'question': 'トンネルのような通路は？', 'choice0': '居間', 'choice1': '底', 'choice2': '地下道', 'choice3': '板', 'choice4': 'スーパー', 'label': 2}",['地下道'],地下道,True,地下道,True
